uc2_cd_ariva_bluth	acceptance	2	UC2_CD_ARIVA_BLUTH	CD-ARIVA-BLUTH	FE007857	CD_ARIVA_BLUTH		CD	ARIVA	BLUTH	801e36b5-bc64-4817-ac96-28cb62ac1ead	182c063c-5f92-49d1-86d7-873064ea5a65	ddf130d5-0295-48e1-b879-e56be521dfd6	f5d701d2-a3db-4ad0-ab57-68f351a5373b	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		203.0.113.40;203.0.113.41	ip	22	stage:7 18	0.4	0.02	21887	2461215	2461282	KEY		203.0.113.40;203.0.113.41;203.0.113.170;203.0.113.171
uc2_cd_ariva_dunder	acceptance	2	UC2_CD_ARIVA_DUNDER	CD-ARIVA-DUNDER	FE480407	CD_ARIVA_DUNDER		CD	ARIVA	DUNDER	6688ab22-75cd-40e3-97f8-c2707fa0f67f	2248a66f-c1be-4e1e-966c-2ee7421ae2bc	d8f1d263-7ef1-4053-9226-aec5421acfb0	f09c96fc-a26d-4d41-80f3-6a0f240e4b6c	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		203.0.113.50;203.0.113.51;203.0.113.52	ip	22	stage:8 14	0.4	0.02	307677	2461215	2461282	PWD		203.0.113.50;203.0.113.51;203.0.113.52;203.0.113.175;203.0.113.176
uc2_cd_ariva_sabre	acceptance	2	UC2_CD_ARIVA_SABRE	CD-ARIVA-SABRE	FE332200	CD_ARIVA_SABRE		CD	ARIVA	SABRE	ce6446e3-e23b-4920-b343-b099358cb1bf	7da8a731-b4c4-4b91-a19b-972932b1182a	aa87c1d9-cd6f-44f2-88c1-1d750941ca8a	5233aa7d-23dd-4b29-afe3-b73a61d25d11	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		203.0.113.60;203.0.113.61	ip	22	stage:9 15	0.3	0.02	28931	2461215	2461282	KEY		203.0.113.60;203.0.113.61;203.0.113.180;203.0.113.181
uc2_odv_maia_piedpiper	acceptance	2	UC2_ODV_MAIA_PIEDPIPER	ODV-MAIA-PIEDPIPER	FE355748	ODV_MAIA_PIEDPIPER		ODV	MAIA	PIEDPIPER	9abdf464-d744-4e9b-8375-427e94e15e9d	b4e954b9-52bf-492a-8832-6d77b812b292	b1b0ce68-1bff-4083-98de-862380ae2825	ed2bbcaa-5a15-4554-a6a7-8ad9e635d0d6	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.110;198.51.100.111	ip	22	stage:10 17	1.5	0.03	732016	2461215	2461282	PWD		198.51.100.110;198.51.100.111;198.51.100.220;198.51.100.221
uc2_zg_match_hooli	acceptance	2	UC2_ZG_MATCH_HOOLI	ZG-MATCH-HOOLI	FE294508	ZG_MATCH_HOOLI		ZG	MATCH	HOOLI	cce1e674-ee62-4843-b816-52920250d455	2e1ff867-590b-4f5d-9b61-2d5bd3470295	9b73d144-dc6d-4818-8247-d3cbb5fcf3c1	4777003f-3724-438f-9ff6-b5b701646938	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.40;198.51.100.41	ip	22	stage:7 16	1.5	0.02	285009	2461215	2461282	PWD		198.51.100.40;198.51.100.41;198.51.100.185;198.51.100.186
uc2_dpl_polis_tyrell	acceptance	2	UC2_DPL_POLIS_TYRELL	DPL-POLIS-TYRELL	FE657890	DPL_POLIS_TYRELL	DPL-POLIS-TYRELL	DPL	POLIS	TYRELL	66d96705-a149-4e63-ac63-31bffa448680	58177530-ccf3-4830-b383-e29e32cbae12	30b5e682-a00c-4903-89da-43126e649b23	1def5317-0f51-4ad0-b552-db33fd752acd	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.70;198.51.100.71;198.51.100.72	ip	22	stage:9 15	1.2	0.02	165480	2461215	2461282	PWD	waitheavy,rename=UC2_DPL_POLIS_TYRELL2	198.51.100.70;198.51.100.71;198.51.100.72;198.51.100.200;198.51.100.201
uc2_fs_stmt_aperture	acceptance	2	UC2_FS_STMT_APERTURE	FS-STMT-APERTURE	FE264343	FS_STMT_APERTURE		FS	STMT	APERTURE	a7c5a0b4-b66b-45ba-bea0-086292870aa4	d318d9ad-00e4-49b3-9b68-54f328551c6d	481845f1-e64f-44f8-990c-e9da2163fdc7	addee289-b74d-4324-890d-1c1e37243fef	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		203.0.113.90;203.0.113.91;203.0.113.92	ip	22	stage:7 18	2	0.02	849188	2461215	2461282	KEY	shareduc4	203.0.113.90;203.0.113.91;203.0.113.92;203.0.113.195;203.0.113.196
uc2_cb_vida_wayne	acceptance	2	UC2_CB_VIDA_WAYNE	CB-VIDA-WAYNE	FE859017	CB_VIDA_WAYNE	CB-VIDA-WAYNE	CB	VIDA	WAYNE	e790ac93-fc0b-45e6-a060-f7ac7becc882	f29143d5-73c7-440e-8f15-1232c74f5115	572c0d2d-085d-42cf-92fe-1a448079bdce	8f5c1ba3-8a7c-402d-a19a-fe227ed8c1b5	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.60;198.51.100.61	ip	22	stage:9 14	0	0	986120	2461215	2461282	PWD	noxfer	198.51.100.60;198.51.100.61;198.51.100.195;198.51.100.196
uc2_it_maia_soylent	acceptance	2	UC2_IT_MAIA_SOYLENT	IT-MAIA-SOYLENT	FE399986	IT_MAIA_SOYLENT	IT-MAIA-SOYLENT	IT	MAIA	SOYLENT	b44e79a6-881f-4bc8-af43-6d9826ef29da	c90709ab-ee24-4b73-b2f6-4ed2db71ee8e	d41f7b2b-4dbb-4373-b2ea-56e0bd4511d8	d9b51bed-66bf-4be9-97f2-b7d4f2925dbe	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		203.0.113.10;203.0.113.11;203.0.113.12	ip	22	stage:10 18	0	0	244927	2461215	2461282	PWD	noxfer	203.0.113.10;203.0.113.11;203.0.113.12;203.0.113.230;203.0.113.231
uc2_ab_ekdsi_stark	acceptance	2	UC2_AB_EKDSI_STARK	AB-EKDSI-STARK	FE458279	AB_EKDSI_STARK		AB	EKDSI	STARK	10a089f1-3b95-4c9f-a27b-162e44817335	d750f2d0-7134-44be-9aea-e12d6e79cccf	3a298f36-283b-458a-adb9-53cb360ace6f	761abc47-19e6-46ac-8aed-f975a4e1b66b	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.50;198.51.100.51;198.51.100.52	ip	22	stage:10 15	0	0	493049	2461215	2461282	PWD	noxfer	198.51.100.50;198.51.100.51;198.51.100.52;198.51.100.190;198.51.100.191
uc2_zk_ariva_oscorp	acceptance	2	UC2_ZK_ARIVA_OSCORP	ZK-ARIVA-OSCORP	FE520186	ZK_ARIVA_OSCORP		ZK	ARIVA	OSCORP	0378cc13-0128-40f3-a347-3761d15fe9e5	cf8e86df-d445-4082-9809-eaa3b28e9d16	39b342d0-a125-4928-bbb8-27c23654db3a	fbef46bb-d12c-4e13-b394-06fe44ffd6c7	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.90;198.51.100.91	ip	22	stage:7 15	0	0	353475	2461215	2461282	PWD	noxfer	198.51.100.90;198.51.100.91;198.51.100.210;198.51.100.211
uc2_hr_match_vandelay	acceptance	2	UC2_HR_MATCH_VANDELAY	HR-MATCH-VANDELAY	FE088995	HR_MATCH_VANDELAY		HR	MATCH	VANDELAY	b9f4465d-be29-497b-851e-7f6cbd816f7a	b9a0bc21-3bab-4720-a47d-04b80ac53cee	6b620958-8b18-415c-8cfc-321938366d27	cfdb4070-b352-4ecf-a90d-b978aac97826	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		198.51.100.100;198.51.100.101;198.51.100.102	ip	22	stage:10 14	0	0	203289	2461215	2461282	KEY	noxfer	198.51.100.100;198.51.100.101;198.51.100.102;198.51.100.215;198.51.100.216
uc2_si_sapbhp_aperture	acceptance	2	UC2_SI_SAPBHP_APERTURE	SI-SAPBHP-APERTURE	FE397484	SI_SAPBHP_APERTURE		SI	SAPBHP	APERTURE	473528f0-bb07-4ffe-9579-e358ccfe3b5b	f3e283df-dbdc-475d-ad74-265ae6ce0f16	7df3fc15-cdb6-4731-99c2-b3052cfaff82	f90d011d-4263-4767-86ad-37521ac1b499	APP_CFT_PESIT_PUSH_ST_HYBRID_PULL_PARTNER	scan	out		203.0.113.90;203.0.113.91;203.0.113.92	ip	22	stage:7 16	0	0	14870	2461215	2461282	PWD	bluelogon	203.0.113.90;203.0.113.91;203.0.113.92;203.0.113.195;203.0.113.196
uc3_aps_fmgenlog_cyberdyne	acceptance	3	UC3_APS_FMGENLOG_CYBERDYNE	APS_FMGENLOG_CYBERDYNE		APS_FMGENLOG_CYBERDYNE		APS	FMGENLOG	CYBERDYNE	024bc770-a009-4ef8-9cd5-253de6866c21	224ccfac-2d4a-4772-b9e1-179e9bfb8a25	8b861f00-547f-48e4-81d5-097b75c8d96c	095b6288-f2df-4386-80ef-3e77fe2a82ee	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.cyberdyne.example	203.0.113.20;203.0.113.21;203.0.113.22;203.0.113.23	dns	22	cd:07:15	14	0.05	1232828	2461215	2461282	KEY		
uc3_ab_nas_globex	acceptance	3	UC3_AB_NAS_GLOBEX	AB_NAS_GLOBEX		AB_NAS_GLOBEX		AB	NAS	GLOBEX	799fb71f-64e7-4b14-b8ba-5a3aac2f6e4c	7e58ece8-7c44-4727-8893-0da1df961c40	d31121d0-ef35-480b-9eda-981ae36fcb1a	e596f7c5-b88b-4b87-bb87-885ef411baa0	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.globex.example	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	dns	22	c15	8	0.04	295179	2461215	2461282	PWD	rename=UC3_AB_NAS2_GLOBEX	
uc3_aps_syshub_soylent	acceptance	3	UC3_APS_SYSHUB_SOYLENT	APS_SYSHUB_SOYLENT		APS_SYSHUB_SOYLENT		APS	SYSHUB	SOYLENT	a17cf4a1-86ce-4436-b65a-af44c5bba8ec	292ffb01-2c15-4458-a919-327e10061f3d	004c968b-973c-4e9b-b4ac-66bfa1374cea	e5b9065c-a471-42dd-acfa-1497e97fd015	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	feeds.soylent.example	203.0.113.10;203.0.113.11;203.0.113.12	dns	22	cd:08:30	4	0.04	48493	2461215	2461282	PWD		
uc3_fin_ledger_globex	acceptance	3	UC3_FIN_LEDGER_GLOBEX	FIN_LEDGER_GLOBEX		FIN_LEDGER_GLOBEX		FIN	LEDGER	GLOBEX	005e3b1b-9f0c-4e71-9447-572bdc42899e	12586b03-acce-436c-b426-52a7856b6b75	07ef17c4-71b7-4ca8-8d8d-5a5dc54c0ea9	dfc12ce2-dec0-439d-a8d6-81e5ef9d486c	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.globex.example	198.51.100.10;198.51.100.11;198.51.100.12;198.51.100.13	dns	22	cd:08:00	2	0.03	343182	2461215	2461282	KEY	twinb	
uc3_aps_settle_p2p1	acceptance	3	UC3_APS_SETTLE_P2P1	APS_SETTLE_P2P1		APS_SETTLE_P2P1		APS	SETTLE	P2P	7524adc5-74b7-49af-b9fc-51fb6dea4637	ca9e7416-7cd7-4419-911c-8c1cbbc6d83f	21542f58-7979-435a-8d31-06c194deaf59	ef3b1660-1dea-4236-a10d-6e32bca8c642	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	clearing.p2p.example	203.0.113.150;203.0.113.151	dns	22	ch:15	1.5	0.03	98474	2461215	2461282	PWD	p2p	
uc3_aps_settle_p2p2	acceptance	3	UC3_APS_SETTLE_P2P2	APS_SETTLE_P2P2		APS_SETTLE_P2P2		APS	SETTLE	P2P	0ff2f9af-6fb1-4f8d-ad99-19bb482f2cc6	8533e7b8-f164-415e-b64b-42abefcac8bb	99d72cfb-1eb0-4dba-812e-514e0360cee8	2748226b-cbb4-4d14-a730-f32b9162cf1c	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	clearing.p2p.example	203.0.113.150;203.0.113.151	dns	22	cd:06:55	1.2	0.03	276494	2461215	2461282	PWD	p2p	
uc3_fin_facts_massive	acceptance	3	UC3_FIN_FACTS_MASSIVE	FIN_FACTS_MASSIVE		FIN_FACTS_MASSIVE		FIN	FACTS	MASSIVE	1b18f8d0-263b-416c-8f7c-92bdd7e10105	035b8c76-b41e-41f7-96f4-89d4e1cc35b2	4afe7c26-c730-4536-b209-c81f81cc8eca	1b076a84-294d-4a70-ab34-5d8b83785923	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.massive.example	198.51.100.120;198.51.100.121;198.51.100.122	dns	22	c15	1.5	0.25	58807	2461215	2461282	PWD	reason=nodir	
uc3_zg_pgbmatch_aperture	acceptance	3	UC3_ZG_PGBMATCH_APERTURE	ZG_PGBMATCH_APERTURE		ZG_PGBMATCH_APERTURE		ZG	PGBMATCH	APERTURE	7d91c2cd-4c68-474b-a7da-32483c3caeba	40dacc5c-cfda-404d-99f6-0abe7a72efe1	b6a4d026-9178-4967-8898-7f9d563e157c	4fa78e9c-d0bd-42ae-9d36-b982231fd8fa	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	science.aperture.example	203.0.113.90;203.0.113.91;203.0.113.92	dns	22	cd:05:15	1.2	0.25	178957	2461215	2461282	KEY	reason=listing	
uc3_si_telemetry_stark	acceptance	3	UC3_SI_TELEMETRY_STARK	SI_TELEMETRY_STARK		SI_TELEMETRY_STARK		SI	TELEMETRY	STARK	433c491d-19ef-4c37-a9a4-b28fef257caf	d5231ab1-9660-49e0-9bd1-79cf237b7b0a	de318d90-0355-4d82-a7c4-cb7ee8fc1c32	79d6073a-7d87-43d4-b774-39e526254c5a	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.stark.example	198.51.100.50;198.51.100.51;198.51.100.52	dns	22	ch:59	2	0.3	156571	2461215	2461282	KEY	reason=authout,g2r,pollfail	
uc3_odv_merlijn_sabre_d	acceptance	3	UC3_ODV_MERLIJN_SABRE_D	ODV_MERLIJN_SABRE_D		ODV_MERLIJN_SABRE_D		ODV	MERLIJN	SABRE	f89a6601-fbff-42e6-9bbd-dddde543c75d	d6e3e4c1-4618-4d53-98c3-1c2a25f4da1d	d167c7bb-ea61-49e4-a5aa-2b1c687cc1d8	f460e656-3b19-424f-aef1-4d2e2910dde3	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.sabre.example	203.0.113.60;203.0.113.61	dns	22	c15	1.5	0.03	312632	2461215	2461282	PWD		
uc3_odv_merlijn_sabre_i	acceptance	3	UC3_ODV_MERLIJN_SABRE_I	ODV_MERLIJN_SABRE_I		ODV_MERLIJN_SABRE_I		ODV	MERLIJN	SABRE	1269e6e1-c749-497c-b224-8b47226fe0bd	cf869ba6-eba1-4bdc-9c31-610c7c95471e	0cbffedc-1fc6-424d-87b0-a53d7008228d	0ca4228e-a00c-48a7-9d9f-e60850b20a24	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.sabre.example	203.0.113.60;203.0.113.61	dns	22	ch:52	1.2	0.03	395876	2461215	2461282	PWD		
uc3_zk_ikaz_blackmesa	acceptance	3	UC3_ZK_IKAZ_BLACKMESA	ZK_IKAZ_BLACKMESA		ZK_IKAZ_BLACKMESA		ZK	IKAZ	BLACKMESA	50fe84b8-4d38-4b32-a9dd-22795490f73e	11c1b0f0-8d41-4aad-9b61-1759e7a7ba0f	3b7319e2-85b3-4b06-854f-b5e0bac8c674	d0079baf-369e-4c30-9de0-cb819dc91484	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.blackmesa.example	203.0.113.100;203.0.113.101	dns	22	cd:06:25	1.2	0.05	74698	2461215	2461282	PWD	weakssh	
uc3_cdv_stream_duff_i	acceptance	3	UC3_CDV_STREAM_DUFF_I	CDV_STREAM_DUFF_I		CDV_STREAM_DUFF_I		CDV	STREAM	DUFF	f8342b64-c409-43d7-afd8-3ef28b6e1437	65346114-84b5-49e8-b074-081e2af0fe97	70a6abf6-a5ea-4a86-9c52-60d83af5c874	26e6fc10-aa40-4841-a511-8439f6c25ee7	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	brew.duff.example	203.0.113.120;203.0.113.121	dns	22	c15	1.2	0.03	407339	2461215	2461282	PWD	nocron	
uc3_ab_creditreg_weyland	acceptance	3	UC3_AB_CREDITREG_WEYLAND	AB_CREDITREG_WEYLAND		AB_CREDITREG_WEYLAND		AB	CREDITREG	WEYLAND	f286543f-353c-40d3-919a-c9901eaf82cd	98d371b6-6eae-496f-a4a2-40d82fe72857	8e08de6b-5c9e-4bcf-b11f-22eb945c4647	389a3aa9-4a51-427d-9aa1-2bf1e3e9dd67	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	mft.weyland.example	203.0.113.30;203.0.113.31	dns	21	ch:49	1.5	0.06	457618	2461215	2461282	PWD	ftp	
uc3_hr_afas_gekko	acceptance	3	UC3_HR_AFAS_GEKKO	HR_AFAS_GEKKO		HR_AFAS_GEKKO		HR	AFAS	GEKKO	aebe4aa7-424a-4312-bf6e-d7d2374a10e3	cb72bf19-1dbf-4f0f-a9f0-066e2cb55eb3	5d22654f-405f-4458-a1fc-8be177397b0e	41392263-a4b5-47a9-b9e3-1961621305a7	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	trades.gekko.example	203.0.113.110;203.0.113.111;203.0.113.112	dns	22	ch:47	1.2	0.04	461788	2461215	2461282	KEY	nocron	
uc3_it_dispatch_initech	acceptance	3	UC3_IT_DISPATCH_INITECH	IT_DISPATCH_INITECH		IT_DISPATCH_INITECH		IT	DISPATCH	INITECH	98680656-21e1-4473-8dac-f83bed3c064a	0385271b-7d27-49e8-8d26-0ff06eaa8e2a	8a8fc78a-432d-465f-877b-dc224dca448e	91fb1e42-96df-42cb-a8b7-2516dacf694f	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	files.initech.example	198.51.100.20;198.51.100.21;198.51.100.22	dns	22	cd:08:40	1.5	0.04	2419	2461215	2461282	PWD	driftcron	
uc3_wa_telematics_monarch	acceptance	3	UC3_WA_TELEMATICS_MONARCH	WA_TELEMATICS_MONARCH		WA_TELEMATICS_MONARCH		WA	TELEMATICS	MONARCH	d858a18b-ae55-46f3-a9ca-54deca4056ca	04630150-5781-4d87-8d99-22a04f4c1001	ed496445-1f29-4f6b-8783-4c00af97fe28	2eb2e17e-28b5-4952-9e83-6ed85bda5c6d	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	wings.monarch.example	203.0.113.140;203.0.113.141	dns	22	cd:06:20	1.2	0.25	426899	2461215	2461282	PWD	reason=tracking	
uc3_cb_quotes_gekko	acceptance	3	UC3_CB_QUOTES_GEKKO	CB_QUOTES_GEKKO		CB_QUOTES_GEKKO		CB	QUOTES	GEKKO	8aa3f0a6-2ce1-4754-aa8e-0b44c566ccde	0ae02dc8-b4f6-49dd-9b5a-338c54635eaf	3cb2d236-0ade-49f6-b1a4-dcc11082eea5	1e2919da-37ec-46fc-a53b-265c96fb7091	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	trades.gekko.example	203.0.113.110;203.0.113.111;203.0.113.112	dns	22	ch:16	1.2	0.25	143761	2461215	2461282	KEY	reason=unavailable	
uc3_cd_quotes_stark	acceptance	3	UC3_CD_QUOTES_STARK	CD_QUOTES_STARK		CD_QUOTES_STARK		CD	QUOTES	STARK	57c3f6e3-dc88-4817-adfe-beedbeb97aca	740d2aea-7513-45db-a17c-e9040863d4cd	eac0fb59-9ee7-4586-88a0-85776b46fe96	0dd40b7b-d093-49a1-959f-d604a32769cf	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.stark.example	198.51.100.50;198.51.100.51;198.51.100.52	dns	21	ch:13	1.2	0.25	1084369	2461215	2461282	PWD	reason=ftpspull	
uc3_it_recon_hooli	acceptance	3	UC3_IT_RECON_HOOLI	IT_RECON_HOOLI		IT_RECON_HOOLI		IT	RECON	HOOLI	00dddc00-9449-47e3-9dad-0a9dfb7e1753	5b1e2991-17fb-4716-bf1a-48ff76b56759	1da031cd-bd85-49b0-9f99-f81a9d5fd7c3	1a0f09b4-34f2-415c-8a0f-4e45ccd4814b	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	transfer.hooli.example	198.51.100.40;198.51.100.41	dns	22	ch:40	2	0.05	567121	2461215	2461282	PWD	recover	
uc3_fs_sapbods_primatech_d	acceptance	3	UC3_FS_SAPBODS_PRIMATECH_D	FS_SAPBODS_PRIMATECH_D		FS_SAPBODS_PRIMATECH_D		FS	SAPBODS	PRIMATECH	5d3aa9d8-e4fc-486f-82af-5a99016740aa	71d976cd-c68c-4437-809d-b7353590959f	129d2e16-bcce-489a-8c44-f2aaa76e535b	c511fcc8-bb18-45d0-8b68-5c03e514be49	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	files.primatech.example	203.0.113.70;203.0.113.71;203.0.113.72	dns	22	ch:14	0	0	36466	2461215	2461282	KEY	greenpoll	
uc3_fs_sapbods_primatech_i	acceptance	3	UC3_FS_SAPBODS_PRIMATECH_I	FS_SAPBODS_PRIMATECH_I		FS_SAPBODS_PRIMATECH_I		FS	SAPBODS	PRIMATECH	09a294ba-7dd7-4ae9-96f6-009d5c794a84	5c9fcc5c-dcee-4b28-bb0c-f24dd8080b56	57a14291-3e54-416d-b143-2f6b559df77f	dd5538ff-200b-4c28-ba16-f4dd0cb7ea89	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	files.primatech.example	203.0.113.70;203.0.113.71;203.0.113.72	dns	22	ch:28	0	0	211663	2461215	2461282	PWD	greenpoll	
uc3_fs_sapbods_primatech_m	acceptance	3	UC3_FS_SAPBODS_PRIMATECH_M	FS_SAPBODS_PRIMATECH_M		FS_SAPBODS_PRIMATECH_M		FS	SAPBODS	PRIMATECH	c6c21d6f-91b8-4018-9a62-1f070bbb5266	e53d10cf-8870-471d-9699-54c7f39b6982	f53eec8c-0c59-4bb0-b20f-6006475d479c	bd8c692c-d733-47a1-a2a1-08bf5fa00df0	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	files.primatech.example	203.0.113.70;203.0.113.71;203.0.113.72	dns	22	ch:39	0	0	75891	2461215	2461282	KEY	greenpoll	
uc3_cdv_stream_abstergo	acceptance	3	UC3_CDV_STREAM_ABSTERGO	CDV_STREAM_ABSTERGO		CDV_STREAM_ABSTERGO		CDV	STREAM	ABSTERGO	949e40f1-9d60-43fc-a21c-5f7d19c78503	ba23547a-4aae-417f-86aa-264998fbb1a1	ec6cc408-eb8a-4e91-b768-26ace73d664c	18e2a597-64e7-496f-b340-bc20f8b7b738	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.abstergo.example	203.0.113.80;203.0.113.81	dns	22	ch:23	0	0	209905	2461215	2461282	PWD	greenpoll	
uc3_aps_fmreplerr_cyberdyne	acceptance	3	UC3_APS_FMREPLERR_CYBERDYNE	APS_FMREPLERR_CYBERDYNE		APS_FMREPLERR_CYBERDYNE		APS	FMREPLERR	CYBERDYNE	3ad3fa19-8870-4a75-bb86-36efb05350bb	45bc432f-ec89-4553-90d0-c14340c4186b	1e990b3a-235d-4db8-919f-27225df5a9be	ea4aa1cd-cf7e-488a-9dcc-51f8aa97a7c2	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.cyberdyne.example	203.0.113.20;203.0.113.21;203.0.113.22;203.0.113.23	dns	22	cd:08:15	0	0	377025	2461215	2461282	KEY	greenpoll	
uc3_odv_emis_zorg	acceptance	3	UC3_ODV_EMIS_ZORG	ODV_EMIS_ZORG		ODV_EMIS_ZORG		ODV	EMIS	ZORG	5e5e7450-61b3-43e7-833f-3d0c03561a02	a12f35c7-ca46-4d68-96d3-7b38bf00a34c	02ce4707-23ca-4d03-b002-6103142077d3	7a8b5b87-1b0a-43d7-9c7d-38ca6f5d6378	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	sftp.zorg.example	203.0.113.130;203.0.113.131	dns	22	ch:00	0	0	86814	2461215	2461282	PWD	greenpoll	
uc3_zg_ikaz_bluth	acceptance	3	UC3_ZG_IKAZ_BLUTH	ZG_IKAZ_BLUTH		ZG_IKAZ_BLUTH		ZG	IKAZ	BLUTH	e9000676-2ebc-44f6-84c3-6a63c89e35fd	9e87cb5d-7895-49f8-b705-01192d513bcd	23d72631-5e1b-4752-b40c-69a624aa3944	807af288-c2f2-4cd6-85a0-05d3805961c7	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	docs.bluth.example	203.0.113.40;203.0.113.41	dns	22	ch:36	0	0	699318	2461215	2461282	PWD	noxfer	
uc3_ab_export_wayne	acceptance	3	UC3_AB_EXPORT_WAYNE	AB_EXPORT_WAYNE		AB_EXPORT_WAYNE		AB	EXPORT	WAYNE	18cd4fc5-157f-4710-8c70-41eea81ba362	7c23f6a0-a2fd-4b92-84f8-833a5ab7ad6b	897f29a6-82f8-4732-b60a-65913eacbeb5	217aeb78-4748-4e97-b7be-49403730474b	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	ftp.wayne.example	198.51.100.60;198.51.100.61	dns	22	cd:05:25	0	0	357115	2461215	2461282	PWD	noxfer	
uc3_it_facts_hooli	acceptance	3	UC3_IT_FACTS_HOOLI	IT_FACTS_HOOLI		IT_FACTS_HOOLI		IT	FACTS	HOOLI	32788f29-e592-404e-8cca-d2ea00ef7d5e	aceb8963-00bd-488a-a213-dc3286c25311	940a4f35-597c-4f20-b940-86fa9de28bd7	2a602990-b1cc-4e25-8541-9f8e538414cb	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	transfer.hooli.example	198.51.100.40;198.51.100.41	dns	22	ch:48	0	0	124697	2461215	2461282	PWD	noxfer,nocron	
uc3_dpl_stream_umbrella	acceptance	3	UC3_DPL_STREAM_UMBRELLA	DPL_STREAM_UMBRELLA		DPL_STREAM_UMBRELLA		DPL	STREAM	UMBRELLA	a9a9cde4-6d07-40b1-a64f-fa868a9283bf	a8be737f-b867-48e7-994b-76299b64d1d1	fdbdb4e2-61ba-40c4-a796-a29e5418f99f	93fb5add-97f9-4775-a9cb-eca425f52d2a	C0002_HYBRID_PULL_PARTNER_ST_CFT_PESIT_PUSH_APP	work	in	mft.umbrella.example	198.51.100.30;198.51.100.31;198.51.100.32;198.51.100.33	dns	22	cd:05:40	0	0	105937	2461215	2461282	KEY	noxfer	
